1_двигатель_включен,1_ручной_тормоз,1_фары_включены,1_тип_кузова,1_привод,1_топливо,1_скорость,1_угол_поворота,1_дистанция_до_объекта,2_двигатель_включен,2_ручной_тормоз,2_фары_включены,2_тип_кузова,2_привод,2_топливо,2_скорость,2_угол_поворота,2_дистанция_до_объекта,collision
0.0,0.0,0.0,3.0,0.0,0.0,74.35639957541673,83.77730908043702,16.594605079717077,1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,0
1.0,0.0,1.0,3.0,0.0,2.0,96.78631993536293,91.5000327994162,142.06950247559746,0.0,0.0,1.0,3.0,2.0,0.0,131.35202210035914,159.58303085664693,34.87595247429503,0
0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,0.0,0.0,0.0,3.0,0.0,0.0,74.35639957541673,83.77730908043702,16.594605079717077,0
0.0,0.0,0.0,3.0,0.0,0.0,74.35639957541673,83.77730908043702,16.594605079717077,0.0,1.0,0.0,3.0,1.0,0.0,115.45423363570306,143.66331839975004,57.9169329501749,1
0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,1
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,0
0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,1.0,1.0,0.0,3.0,2.0,1.0,63.715439137326335,178.9358225756468,6.4300868755708995,0
1.0,0.0,0.0,2.0,0.0,2.0,52.521582935819765,95.13245533176604,92.53093929110408,0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,0
1.0,0.0,0.0,2.0,0.0,2.0,52.521582935819765,95.13245533176604,92.53093929110408,0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,0
1.0,0.0,0.0,2.0,0.0,2.0,52.521582935819765,95.13245533176604,92.53093929110408,0.0,1.0,0.0,3.0,1.0,0.0,115.45423363570306,143.66331839975004,57.9169329501749,0
0.0,0.0,0.0,3.0,0.0,0.0,74.35639957541673,83.77730908043702,16.594605079717077,0.0,0.0,1.0,3.0,2.0,0.0,131.35202210035914,159.58303085664693,34.87595247429503,1
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,0
0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,0.0,0.0,1.0,1.0,2.0,1.0,167.25928630647556,137.8319547171705,32.79648562931276,0
0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,0.0,1.0,0.0,3.0,1.0,0.0,115.45423363570306,143.66331839975004,57.9169329501749,1
1.0,0.0,0.0,2.0,0.0,2.0,52.521582935819765,95.13245533176604,92.53093929110408,0.0,0.0,1.0,3.0,2.0,0.0,131.35202210035914,159.58303085664693,34.87595247429503,0
1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,0.0,0.0,1.0,3.0,2.0,0.0,131.35202210035914,159.58303085664693,34.87595247429503,0
0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,1.0,0.0,1.0,3.0,0.0,2.0,96.78631993536293,91.5000327994162,142.06950247559746,0
0.0,0.0,0.0,3.0,0.0,0.0,74.35639957541673,83.77730908043702,16.594605079717077,1.0,0.0,1.0,3.0,0.0,2.0,96.78631993536293,91.5000327994162,142.06950247559746,0
0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,0
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,0.0,0.0,1.0,3.0,2.0,0.0,131.35202210035914,159.58303085664693,34.87595247429503,0
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,0
0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,0.0,0.0,1.0,3.0,2.0,0.0,131.35202210035914,159.58303085664693,34.87595247429503,1
0.0,0.0,0.0,3.0,0.0,0.0,74.35639957541673,83.77730908043702,16.594605079717077,0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,0
0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,0
1.0,0.0,0.0,2.0,0.0,2.0,52.521582935819765,95.13245533176604,92.53093929110408,0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,0
0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,0
1.0,0.0,1.0,3.0,0.0,2.0,96.78631993536293,91.5000327994162,142.06950247559746,1.0,1.0,0.0,3.0,2.0,1.0,63.715439137326335,178.9358225756468,6.4300868755708995,0
0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,1.0,0.0,1.0,3.0,0.0,2.0,96.78631993536293,91.5000327994162,142.06950247559746,0
0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,0
0.0,1.0,1.0,2.0,2.0,0.0,90.46540980766437,12.51943438986595,4.70655337704019,0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,1
1.0,0.0,0.0,2.0,0.0,2.0,52.521582935819765,95.13245533176604,92.53093929110408,0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,0
0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,0.0,0.0,1.0,1.0,2.0,1.0,167.25928630647556,137.8319547171705,32.79648562931276,0
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,0
0.0,0.0,0.0,3.0,0.0,0.0,74.35639957541673,83.77730908043702,16.594605079717077,0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,0
0.0,1.0,1.0,2.0,2.0,0.0,90.46540980766437,12.51943438986595,4.70655337704019,1.0,0.0,1.0,3.0,0.0,2.0,96.78631993536293,91.5000327994162,142.06950247559746,0
0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,1.0,1.0,0.0,3.0,2.0,1.0,63.715439137326335,178.9358225756468,6.4300868755708995,0
0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,0
0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,0
0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,0
0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,0.0,1.0,1.0,2.0,2.0,0.0,90.46540980766437,12.51943438986595,4.70655337704019,0
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,1.0,0.0,0.0,2.0,0.0,2.0,52.521582935819765,95.13245533176604,92.53093929110408,1
0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,0
0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,1.0,0.0,1.0,3.0,0.0,2.0,96.78631993536293,91.5000327994162,142.06950247559746,0
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,0
0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,0
1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,0.0,0.0,1.0,1.0,2.0,1.0,167.25928630647556,137.8319547171705,32.79648562931276,0
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,1.0,1.0,0.0,3.0,2.0,1.0,63.715439137326335,178.9358225756468,6.4300868755708995,0
0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,0
0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,0.0,0.0,1.0,3.0,2.0,0.0,131.35202210035914,159.58303085664693,34.87595247429503,0
0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,0.0,1.0,0.0,3.0,1.0,0.0,115.45423363570306,143.66331839975004,57.9169329501749,0
0.0,0.0,0.0,3.0,0.0,0.0,74.35639957541673,83.77730908043702,16.594605079717077,0.0,1.0,1.0,2.0,2.0,0.0,90.46540980766437,12.51943438986595,4.70655337704019,0
0.0,1.0,1.0,2.0,2.0,0.0,90.46540980766437,12.51943438986595,4.70655337704019,0.0,0.0,1.0,1.0,2.0,1.0,167.25928630647556,137.8319547171705,32.79648562931276,0
1.0,0.0,0.0,2.0,0.0,2.0,52.521582935819765,95.13245533176604,92.53093929110408,0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,0
0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,1.0,0.0,1.0,3.0,0.0,2.0,96.78631993536293,91.5000327994162,142.06950247559746,0
1.0,0.0,0.0,2.0,0.0,2.0,52.521582935819765,95.13245533176604,92.53093929110408,1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,1
0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,0
1.0,1.0,0.0,3.0,2.0,1.0,63.715439137326335,178.9358225756468,6.4300868755708995,0.0,0.0,1.0,3.0,2.0,0.0,131.35202210035914,159.58303085664693,34.87595247429503,0
0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,0.0,1.0,0.0,3.0,1.0,0.0,115.45423363570306,143.66331839975004,57.9169329501749,1
0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,1.0,0.0,1.0,3.0,0.0,2.0,96.78631993536293,91.5000327994162,142.06950247559746,0
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,0.0,0.0,0.0,3.0,0.0,0.0,74.35639957541673,83.77730908043702,16.594605079717077,0
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,0.0,0.0,1.0,1.0,2.0,1.0,167.25928630647556,137.8319547171705,32.79648562931276,0
0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,1
0.0,1.0,1.0,2.0,2.0,0.0,90.46540980766437,12.51943438986595,4.70655337704019,1.0,1.0,0.0,3.0,2.0,1.0,63.715439137326335,178.9358225756468,6.4300868755708995,0
1.0,0.0,0.0,2.0,0.0,2.0,52.521582935819765,95.13245533176604,92.53093929110408,0.0,0.0,0.0,3.0,0.0,0.0,74.35639957541673,83.77730908043702,16.594605079717077,0
1.0,0.0,0.0,2.0,0.0,2.0,52.521582935819765,95.13245533176604,92.53093929110408,1.0,0.0,1.0,3.0,0.0,2.0,96.78631993536293,91.5000327994162,142.06950247559746,1
0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,0.0,1.0,0.0,3.0,1.0,0.0,115.45423363570306,143.66331839975004,57.9169329501749,0
0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,0.0,1.0,1.0,2.0,2.0,0.0,90.46540980766437,12.51943438986595,4.70655337704019,1
0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,0.0,0.0,1.0,1.0,2.0,1.0,167.25928630647556,137.8319547171705,32.79648562931276,0
0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,0.0,0.0,1.0,3.0,2.0,0.0,131.35202210035914,159.58303085664693,34.87595247429503,0
0.0,1.0,0.0,3.0,2.0,0.0,75.67842126692041,-68.75016446954626,61.06787090481029,0.0,0.0,0.0,3.0,0.0,0.0,74.35639957541673,83.77730908043702,16.594605079717077,1
0.0,1.0,0.0,3.0,1.0,0.0,115.45423363570306,143.66331839975004,57.9169329501749,0.0,0.0,1.0,3.0,2.0,0.0,131.35202210035914,159.58303085664693,34.87595247429503,0
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,0
0.0,1.0,1.0,2.0,2.0,0.0,90.46540980766437,12.51943438986595,4.70655337704019,0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,0
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,1.0,0.0,1.0,3.0,0.0,2.0,96.78631993536293,91.5000327994162,142.06950247559746,0
0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,0.0,0.0,1.0,3.0,2.0,0.0,131.35202210035914,159.58303085664693,34.87595247429503,0
0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,0.0,0.0,1.0,1.0,2.0,1.0,167.25928630647556,137.8319547171705,32.79648562931276,1
1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,1.0,1.0,0.0,3.0,2.0,1.0,63.715439137326335,178.9358225756468,6.4300868755708995,0
0.0,1.0,0.0,3.0,1.0,0.0,115.45423363570306,143.66331839975004,57.9169329501749,0.0,0.0,1.0,1.0,2.0,1.0,167.25928630647556,137.8319547171705,32.79648562931276,0
0.0,1.0,0.0,3.0,1.0,0.0,115.45423363570306,143.66331839975004,57.9169329501749,0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,0
0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,1.0,1.0,0.0,3.0,2.0,1.0,63.715439137326335,178.9358225756468,6.4300868755708995,0
1.0,0.0,0.0,2.0,0.0,2.0,52.521582935819765,95.13245533176604,92.53093929110408,1.0,1.0,0.0,3.0,2.0,1.0,63.715439137326335,178.9358225756468,6.4300868755708995,0
0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,0.0,1.0,1.0,2.0,2.0,1.0,101.76662762451063,-105.93144620281842,164.76225411187005,0
0.0,1.0,0.0,1.0,2.0,2.0,128.0442117001831,164.4795448025689,36.12845543033029,0.0,1.0,0.0,0.0,1.0,2.0,164.69517050810808,-18.58160502749729,31.356806124662846,1
1.0,0.0,0.0,1.0,0.0,1.0,177.10223953600192,-60.07385663738586,33.60569075755823,0.0,1.0,0.0,3.0,1.0,0.0,115.45423363570306,143.66331839975004,57.9169329501749,0
0.0,1.0,1.0,2.0,2.0,0.0,90.46540980766437,12.51943438986595,4.70655337704019,0.0,1.0,0.0,3.0,1.0,0.0,115.45423363570306,143.66331839975004,57.9169329501749,0
0.0,1.0,1.0,2.0,2.0,0.0,90.46540980766437,12.51943438986595,4.70655337704019,1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,0
0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,0.0,0.0,1.0,1.0,2.0,1.0,167.25928630647556,137.8319547171705,32.79648562931276,1
0.0,0.0,0.0,2.0,2.0,1.0,130.89366416225693,-34.51720450986474,62.200078860267794,0.0,0.0,0.0,3.0,0.0,0.0,74.35639957541673,83.77730908043702,16.594605079717077,0
0.0,1.0,0.0,3.0,1.0,0.0,115.45423363570306,143.66331839975004,57.9169329501749,1.0,1.0,0.0,3.0,2.0,1.0,63.715439137326335,178.9358225756468,6.4300868755708995,0
1.0,0.0,0.0,2.0,1.0,0.0,11.06321475599068,-19.60685811218022,108.57677077259464,1.0,0.0,1.0,3.0,0.0,2.0,96.78631993536293,91.5000327994162,142.06950247559746,0
